Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,State,Sub-Category,Discount,Profit,Quantity,Sales
Technology,San Marcos,United States,MC-17590,Matt Collister,5/20/2018,CA-2018-130673,78666,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Central,Corporate,Texas,Accessories,20.00%,($4),2,$21 
Technology,Laredo,United States,SP-20620,Stefania Perrino,12/30/2018,CA-2018-104738,78041,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Central,Corporate,Texas,Phones,20.00%,$19 ,2,$218 
Technology,Mcallen,United States,MP-17965,Michael Paige,4/18/2019,US-2019-163433,78501,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Central,Corporate,Texas,Phones,20.00%,$6 ,2,$98 
Technology,Houston,United States,DS-13180,David Smith,9/4/2019,CA-2019-159863,77095,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Central,Corporate,Texas,Accessories,20.00%,$7 ,3,$134 
Technology,Laredo,United States,SP-20620,Stefania Perrino,12/30/2018,CA-2018-104738,78041,TEC-PH-10000576,AT&T 1080 Corded phone,Central,Corporate,Texas,Phones,20.00%,$29 ,3,$329 
Technology,Mcallen,United States,MP-17965,Michael Paige,4/18/2019,US-2019-163433,78501,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Central,Corporate,Texas,Phones,20.00%,$24 ,4,$245 
Technology,New York City,United States,HR-14830,Harold Ryan,3/17/2019,CA-2019-110632,10009,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,East,Corporate,New York,Accessories,0.00%,$3 ,1,$15 
Technology,New York City,United States,DM-13525,Don Miller,9/11/2019,CA-2019-132465,10035,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,East,Corporate,New York,Accessories,0.00%,$7 ,1,$20 
Technology,New York City,United States,MP-17965,Michael Paige,10/16/2019,CA-2019-110765,10011,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,East,Corporate,New York,Phones,0.00%,$214 ,3,$825 
Technology,Philadelphia,United States,AR-10345,Alex Russell,12/30/2018,US-2018-115189,19143,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,East,Corporate,Pennsylvania,Phones,40.00%,($50),6,$252 
Technology,Alexandria,United States,GM-14695,Greg Maxwell,4/5/2018,CA-2018-102988,22304,TEC-PH-10001615,AT&T CL82213,South,Corporate,Virginia,Phones,0.00%,$8 ,1,$29 
Technology,Richmond,United States,FM-14215,Filia McAdams,3/11/2018,CA-2018-114790,40475,TEC-AC-10000710,Maxell DVD-RAM Discs,South,Corporate,Kentucky,Accessories,0.00%,$14 ,2,$33 
Technology,Richmond,United States,FM-14215,Filia McAdams,3/11/2018,CA-2018-114790,40475,TEC-PH-10000984,Panasonic KX-TG9471B,South,Corporate,Kentucky,Phones,0.00%,$165 ,3,$588 
Technology,Springfield,United States,EM-14095,Eudokia Martin,8/7/2019,CA-2019-163237,22153,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",South,Corporate,Virginia,Phones,0.00%,$148 ,3,$495 
Technology,Montgomery,United States,AS-10225,Alan Schoenberger,10/18/2018,CA-2018-110408,36116,TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,South,Corporate,Alabama,Phones,0.00%,$363 ,5,"$1,395 "
Technology,Columbia,United States,CY-12745,Craig Yedwab,5/25/2019,CA-2019-109708,38401,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,South,Corporate,Tennessee,Phones,20.00%,$58 ,4,$467 
Technology,Jacksonville,United States,JR-16210,Justin Ritter,9/18/2019,CA-2019-142202,32216,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,South,Corporate,Florida,Accessories,20.00%,$152 ,9,$717 
Technology,Seattle,United States,SW-20755,Steven Ward,11/2/2018,CA-2018-134726,98115,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",West,Corporate,Washington,Accessories,0.00%,$15 ,2,$42 
Technology,Los Angeles,United States,FH-14275,Frank Hawley,4/6/2018,CA-2018-153808,90004,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,West,Corporate,California,Accessories,0.00%,$132 ,3,$300 
Technology,Visalia,United States,KN-16450,Kean Nguyen,12/27/2019,CA-2019-155145,93277,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,West,Corporate,California,Accessories,0.00%,$3 ,8,$8 
Technology,Denver,United States,FA-14230,Frank Atkinson,10/30/2019,US-2019-131359,80219,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,West,Corporate,Colorado,Copiers,20.00%,$165 ,1,$440 
Technology,Seattle,United States,SW-20755,Steven Ward,11/2/2018,CA-2018-134726,98115,TEC-PH-10001750,Samsung Rugby III,West,Corporate,Washington,Phones,20.00%,$5 ,1,$53 
Technology,Phoenix,United States,EM-14095,Eudokia Martin,11/21/2019,US-2019-159499,85023,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,West,Corporate,Arizona,Accessories,20.00%,($1),2,$23 
Technology,Peoria,United States,AG-10495,Andrew Gjertsen,10/26/2019,CA-2019-156146,85345,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,West,Corporate,Arizona,Phones,20.00%,$9 ,2,$106 
Technology,Peoria,United States,AG-10495,Andrew Gjertsen,10/26/2019,CA-2019-156146,85345,TEC-PH-10001527,Plantronics MX500i Earset,West,Corporate,Arizona,Phones,20.00%,($15),2,$69 
Technology,Los Angeles,United States,DH-13075,Dave Hallsten,3/1/2019,CA-2019-102316,90045,TEC-PH-10000376,Square Credit Card Reader,West,Corporate,California,Phones,20.00%,$1 ,2,$16 
Technology,San Francisco,United States,DK-12835,Damala Kotsonis,3/26/2018,CA-2018-141838,94122,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,West,Corporate,California,Phones,20.00%,$3 ,2,$29 
Technology,Los Angeles,United States,HM-14860,Harry Marie,12/4/2019,CA-2019-118871,90049,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,West,Corporate,California,Phones,20.00%,$8 ,3,$110 
Technology,San Francisco,United States,RP-19270,Rachel Payne,10/19/2018,CA-2018-155264,94110,TEC-PH-10001305,Panasonic KX TS208W Corded phone,West,Corporate,California,Phones,20.00%,$12 ,3,$118 
Technology,San Francisco,United States,SC-20770,Stewart Carmichael,6/20/2019,CA-2019-140144,94122,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,West,Corporate,California,Phones,20.00%,$47 ,3,$126 
Technology,Denver,United States,FA-14230,Frank Atkinson,10/30/2019,US-2019-131359,80219,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,West,Corporate,Colorado,Phones,20.00%,$31 ,5,$88 
Technology,Salem,United States,GK-14620,Grace Kelly,6/25/2018,CA-2018-164469,97301,TEC-PH-10002115,Plantronics 81402,West,Corporate,Oregon,Phones,20.00%,$20 ,5,$264 
Technology,Denver,United States,FA-14230,Frank Atkinson,10/30/2019,US-2019-131359,80219,TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,West,Corporate,Colorado,Machines,70.00%,($46),2,$60 
Technology,Springfield,United States,EA-14035,Erin Ashbrook,11/26/2019,CA-2019-158939,65807,TEC-CO-10002313,Canon PC1080F Personal Copier,Central,Corporate,Missouri,Copiers,0.00%,$234 ,1,$600 
Technology,Columbus,United States,NC-18625,Noah Childs,10/29/2018,CA-2018-166590,47201,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Central,Corporate,Indiana,Accessories,0.00%,$1 ,2,$2 
Technology,Garden City,United States,BT-11395,Bill Tyler,10/28/2018,CA-2018-107769,67846,TEC-PH-10001336,Digium D40 VoIP phone,Central,Corporate,Kansas,Phones,0.00%,$75 ,2,$258 
Technology,Detroit,United States,DL-13495,Dionis Lloyd,12/25/2019,CA-2019-153717,48227,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Central,Corporate,Michigan,Phones,0.00%,$20 ,2,$74 
Technology,Kenosha,United States,RP-19855,Roy Phan,2/15/2019,CA-2019-154326,53142,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Central,Corporate,Wisconsin,Phones,0.00%,$196 ,2,$700 
Technology,Richmond,United States,LC-16930,Linda Cazamias,2/20/2018,CA-2018-109491,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Central,Corporate,Indiana,Accessories,0.00%,$22 ,3,$62 
Technology,Omaha,United States,SP-20650,Stephanie Phelps,11/3/2018,US-2018-124625,68104,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Central,Corporate,Nebraska,Accessories,0.00%,$19 ,3,$90 
Technology,Sioux Falls,United States,VW-21775,Victoria Wilson,7/15/2018,CA-2018-115980,57103,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Central,Corporate,South Dakota,Accessories,0.00%,$1 ,3,$3 
Technology,Kenosha,United States,RP-19855,Roy Phan,2/15/2019,CA-2019-154326,53142,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Central,Corporate,Wisconsin,Phones,0.00%,$65 ,3,$135 
Technology,Kenosha,United States,RP-19855,Roy Phan,2/15/2019,CA-2019-154326,53142,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Central,Corporate,Wisconsin,Accessories,0.00%,$27 ,5,$140 
Technology,Detroit,United States,NH-18610,Nicole Hansen,10/19/2019,CA-2019-113901,48227,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Central,Corporate,Michigan,Phones,0.00%,$45 ,5,$150 
Technology,Columbia,United States,RW-19630,Rob Williams,12/31/2018,CA-2018-111150,65203,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Central,Corporate,Missouri,Accessories,0.00%,$16 ,7,$48 
Technology,Springfield,United States,HM-14860,Harry Marie,12/24/2019,US-2019-128587,65807,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Central,Corporate,Missouri,Copiers,0.00%,"$2,303 ",7,"$4,900 "
Technology,San Antonio,United States,BB-10990,Barry Blumstein,11/2/2019,CA-2019-141810,78207,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Central,Corporate,Texas,Phones,20.00%,$39 ,2,$345 
Technology,Arlington,United States,MC-17590,Matt Collister,11/25/2018,CA-2018-127446,76017,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Central,Corporate,Texas,Accessories,20.00%,$0 ,3,$25 
Technology,Houston,United States,DB-12970,Darren Budd,11/12/2018,US-2018-159618,77036,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Central,Corporate,Texas,Accessories,20.00%,$21 ,3,$80 
Technology,Chicago,United States,MC-17425,Mark Cousins,5/30/2018,CA-2018-140473,60623,TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Central,Corporate,Illinois,Copiers,20.00%,$135 ,3,$720 
Technology,Chicago,United States,MC-17605,Matt Connell,11/16/2019,CA-2019-145394,60610,TEC-PH-10001051,HTC One,Central,Corporate,Illinois,Phones,20.00%,$27 ,3,$240 
Technology,Houston,United States,NC-18625,Noah Childs,5/2/2019,CA-2019-116687,77095,TEC-PH-10001750,Samsung Rugby III,Central,Corporate,Texas,Phones,20.00%,$14 ,3,$158 
Technology,Chicago,United States,TS-21370,Todd Sumrall,8/28/2019,US-2019-100377,60623,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Central,Corporate,Illinois,Copiers,20.00%,$875 ,5,"$2,800 "
Technology,Chicago,United States,FC-14335,Fred Chung,3/30/2019,CA-2019-121405,60610,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Central,Corporate,Illinois,Phones,20.00%,$14 ,5,$181 
Technology,Dallas,United States,BP-11185,Ben Peterman,8/28/2019,CA-2019-166219,75081,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Central,Corporate,Texas,Phones,20.00%,$82 ,5,"$1,100 "
Technology,Dallas,United States,JK-15325,Jason Klamczynski,11/21/2018,US-2018-168501,75220,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Central,Corporate,Texas,Phones,20.00%,$17 ,5,$268 
Technology,Huntsville,United States,CM-12715,Craig Molinari,10/10/2018,CA-2018-103492,77340,TEC-PH-10001128,Motorola Droid Maxx,Central,Corporate,Texas,Phones,20.00%,$72 ,6,$720 
Technology,Mesquite,United States,SS-20140,Saphhira Shifley,11/23/2018,CA-2018-120544,75150,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Central,Corporate,Texas,Accessories,20.00%,$2 ,7,$6 
Technology,Houston,United States,AH-10690,Anna Häberlin,5/4/2019,CA-2019-110548,77095,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Central,Corporate,Texas,Phones,20.00%,$118 ,7,$946 
Technology,Huntsville,United States,CM-12715,Craig Molinari,10/10/2018,CA-2018-103492,77340,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Central,Corporate,Texas,Phones,20.00%,$66 ,7,$756 
Technology,Dallas,United States,GK-14620,Grace Kelly,11/20/2019,CA-2019-161767,75217,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Central,Corporate,Texas,Machines,40.00%,$56 ,2,$480 
Technology,Houston,United States,AG-10525,Andy Gerbode,9/2/2018,CA-2018-158281,77095,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Central,Corporate,Texas,Machines,40.00%,($121),3,$560 
Technology,Lakewood,United States,JP-15460,Jennifer Patt,10/2/2019,US-2019-137008,8701,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,East,Corporate,New Jersey,Accessories,0.00%,$32 ,1,$90 
Technology,Newark,United States,HK-14890,Heather Kirkland,10/25/2019,CA-2019-109862,19711,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,East,Corporate,Delaware,Phones,0.00%,$41 ,1,$159 
Technology,Baltimore,United States,KM-16225,Kalyca Meade,12/10/2019,US-2019-138093,21215,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,East,Corporate,Maryland,Phones,0.00%,$36 ,1,$135 
Technology,Clinton,United States,KH-16630,Ken Heidel,9/18/2019,CA-2019-109575,20735,TEC-PH-10000730,Samsung Galaxy S4 Active,East,Corporate,Maryland,Phones,0.00%,$130 ,1,$500 
Technology,New York City,United States,QJ-19255,Quincy Jones,11/1/2019,CA-2019-130995,10009,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,East,Corporate,New York,Phones,0.00%,$1 ,1,$5 
Technology,New York City,United States,SP-20650,Stephanie Phelps,8/5/2018,CA-2018-110065,10009,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",East,Corporate,New York,Phones,0.00%,$37 ,1,$136 
Technology,Jamestown,United States,DS-13180,David Smith,4/28/2018,CA-2018-132983,14701,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,East,Corporate,New York,Accessories,0.00%,$58 ,2,$160 
Technology,New York City,United States,EM-13810,Eleni McCrary,8/24/2019,CA-2019-139584,10009,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,East,Corporate,New York,Accessories,0.00%,$12 ,2,$26 
Technology,New York City,United States,PJ-18835,Patrick Jones,11/14/2019,CA-2019-137897,10035,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,East,Corporate,New York,Accessories,0.00%,$24 ,2,$60 
Technology,New York City,United States,PJ-18835,Patrick Jones,11/14/2019,CA-2019-137897,10035,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,East,Corporate,New York,Accessories,0.00%,$2 ,2,$38 
Technology,Bristol,United States,CA-12310,Christine Abelman,7/19/2018,US-2018-150434,6010,TEC-PH-10000895,Polycom VVX 310 VoIP phone,East,Corporate,Connecticut,Phones,0.00%,$94 ,2,$360 
Technology,New York City,United States,MS-17980,Michael Stewart,3/16/2019,CA-2019-153906,10009,TEC-PH-10001527,Plantronics MX500i Earset,East,Corporate,New York,Phones,0.00%,$3 ,2,$86 
Technology,New York City,United States,BS-11590,Brendan Sweed,9/6/2019,US-2019-109015,10011,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,East,Corporate,New York,Phones,0.00%,$101 ,2,$338 
Technology,New York City,United States,CP-12085,Cathy Prescott,12/4/2018,CA-2018-127187,10024,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,East,Corporate,New York,Phones,0.00%,$62 ,2,$130 
Technology,Providence,United States,ES-14080,Erin Smith,2/27/2019,CA-2019-104129,2908,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,East,Corporate,Rhode Island,Phones,0.00%,$1 ,2,$106 
Technology,Hackensack,United States,LA-16780,Laura Armstrong,7/11/2018,CA-2018-163552,7601,TEC-PH-10003885,Cisco SPA508G,East,Corporate,New Jersey,Phones,0.00%,$57 ,3,$198 
Technology,New York City,United States,AG-10525,Andy Gerbode,9/7/2019,CA-2019-164084,10011,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,East,Corporate,New York,Accessories,0.00%,$16 ,5,$90 
Technology,New York City,United States,KM-16225,Kalyca Meade,7/6/2019,CA-2019-108665,10011,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,East,Corporate,New York,Phones,0.00%,$2 ,5,$125 
Technology,New York City,United States,KH-16330,Katharine Harms,11/20/2018,CA-2018-140396,10024,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,East,Corporate,New York,Phones,0.00%,$217 ,6,$834 
Technology,Clinton,United States,KH-16630,Ken Heidel,9/18/2019,CA-2019-109575,20735,TEC-PH-10000895,Polycom VVX 310 VoIP phone,East,Corporate,Maryland,Phones,0.00%,$328 ,7,"$1,260 "
Technology,Bangor,United States,ML-17395,Marina Lichtenstein,8/4/2018,CA-2018-134215,4401,TEC-AC-10002473,Maxell 4.7GB DVD-R,East,Corporate,Maine,Accessories,0.00%,$105 ,9,$255 
Technology,Lawrence,United States,JW-15220,Jane Waco,4/30/2019,US-2019-115238,1841,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",East,Corporate,Massachusetts,Phones,0.00%,$59 ,10,$210 
Technology,Philadelphia,United States,KN-16390,Katherine Nockton,3/5/2019,CA-2019-109001,19120,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,East,Corporate,Pennsylvania,Accessories,20.00%,($1),1,$10 
Technology,Toledo,United States,CS-12490,Cindy Schnelling,1/12/2019,CA-2019-128608,43615,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,East,Corporate,Ohio,Accessories,20.00%,$2 ,2,$10 
Technology,Philadelphia,United States,NH-18610,Nicole Hansen,3/2/2018,CA-2018-111157,19120,TEC-AC-10004353,Hypercom P1300 Pinpad,East,Corporate,Pennsylvania,Accessories,20.00%,$32 ,3,$151 
Technology,Philadelphia,United States,SP-20860,Sung Pak,8/16/2019,US-2019-126753,19134,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,East,Corporate,Pennsylvania,Accessories,20.00%,($5),3,$31 
Technology,Columbus,United States,KN-16390,Katherine Nockton,12/2/2018,CA-2018-132864,43229,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,East,Corporate,Ohio,Accessories,20.00%,$30 ,5,$120 
Technology,Columbus,United States,EA-14035,Erin Ashbrook,12/5/2018,CA-2018-151162,43229,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,East,Corporate,Ohio,Phones,40.00%,($9),1,$37 
Technology,Columbus,United States,EA-14035,Erin Ashbrook,12/5/2018,CA-2018-151162,43229,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,East,Corporate,Ohio,Phones,40.00%,($45),2,$180 
Technology,Toledo,United States,CS-12490,Cindy Schnelling,1/12/2019,CA-2019-128608,43615,TEC-PH-10004977,GE 30524EE4,East,Corporate,Ohio,Phones,40.00%,($43),2,$235 
Technology,Toledo,United States,CS-12490,Cindy Schnelling,1/12/2019,CA-2019-128608,43615,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,East,Corporate,Ohio,Phones,40.00%,($21),3,$107 
Technology,Toledo,United States,TS-21160,Theresa Swint,4/16/2019,CA-2019-161263,43615,TEC-PH-10002115,Plantronics 81402,East,Corporate,Ohio,Phones,40.00%,($28),3,$119 
Technology,Philadelphia,United States,SB-20290,Sean Braxton,9/7/2018,CA-2018-122882,19134,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,East,Corporate,Pennsylvania,Phones,40.00%,$4 ,3,$32 
Technology,Toledo,United States,CS-12490,Cindy Schnelling,1/12/2019,CA-2019-128608,43615,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,East,Corporate,Ohio,Phones,40.00%,$3 ,4,$26 
Technology,Philadelphia,United States,SP-20860,Sung Pak,8/16/2019,US-2019-126753,19134,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,East,Corporate,Pennsylvania,Phones,40.00%,($113),4,$520 
Technology,Philadelphia,United States,LR-17035,Lisa Ryan,9/7/2019,CA-2019-102876,19134,TEC-PH-10002680,Samsung Galaxy Note 3,East,Corporate,Pennsylvania,Phones,40.00%,($132),6,$792 
Technology,Philadelphia,United States,KN-16390,Katherine Nockton,3/5/2019,CA-2019-109001,19120,TEC-PH-10000562,Samsung Convoy 3,East,Corporate,Pennsylvania,Phones,40.00%,($93),7,$466 
Technology,Philadelphia,United States,SB-20290,Sean Braxton,9/7/2018,CA-2018-122882,19134,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,East,Corporate,Pennsylvania,Machines,70.00%,($559),4,$400 
Technology,Sandy Springs,United States,EM-13825,Elizabeth Moffitt,12/2/2018,CA-2018-103807,30328,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,South,Corporate,Georgia,Accessories,0.00%,$1 ,1,$6 
